# x_m;y_m
426.8000;3.0000
426.8000;3.8000
426.8000;4.6000
426.8000;141.4000
426.8000;142.2000
426.8000;143.0000
426.8000;143.8000
426.8000;144.6000
427.6000;1.4000
427.6000;2.2000
427.6000;3.0000
427.6000;3.8000
427.6000;4.6000
427.6000;141.4000
427.6000;142.2000
427.6000;143.0000
427.6000;143.8000
427.6000;144.6000
428.4000;1.4000
428.4000;2.2000
428.4000;3.0000
428.4000;3.8000
428.4000;4.6000
428.4000;141.4000
428.4000;142.2000
428.4000;143.0000
428.4000;143.8000
428.4000;144.6000
429.2000;1.4000
429.2000;2.2000
429.2000;3.0000
429.2000;3.8000
429.2000;4.6000
429.2000;141.4000
429.2000;142.2000
429.2000;143.0000
429.2000;143.8000
429.2000;144.6000
430.0000;1.4000
430.0000;2.2000
430.0000;3.0000
430.0000;3.8000
430.0000;4.6000
430.0000;141.4000
430.0000;142.2000
430.0000;143.0000
430.0000;143.8000
430.0000;144.6000
430.8000;1.4000
430.8000;2.2000
430.8000;3.0000
430.8000;3.8000
430.8000;4.6000
430.8000;141.4000
430.8000;142.2000
430.8000;143.0000
430.8000;143.8000
430.8000;144.6000
431.6000;1.4000
431.6000;2.2000
431.6000;3.0000
431.6000;3.8000
431.6000;4.6000
431.6000;141.4000
431.6000;142.2000
431.6000;143.0000
431.6000;143.8000
431.6000;144.6000
432.4000;0.6000
432.4000;1.4000
432.4000;2.2000
432.4000;3.0000
432.4000;3.8000
432.4000;140.6000
432.4000;141.4000
432.4000;142.2000
432.4000;143.0000
432.4000;143.8000
433.2000;0.6000
433.2000;1.4000
433.2000;2.2000
433.2000;3.0000
433.2000;3.8000
433.2000;140.6000
433.2000;141.4000
433.2000;142.2000
433.2000;143.0000
433.2000;143.8000
434.0000;0.6000
434.0000;1.4000
434.0000;2.2000
434.0000;3.0000
434.0000;3.8000
434.0000;140.6000
434.0000;141.4000
434.0000;142.2000
434.0000;143.0000
434.0000;143.8000
434.8000;0.6000
434.8000;1.4000
434.8000;2.2000
434.8000;3.0000
434.8000;3.8000
434.8000;140.6000
434.8000;141.4000
434.8000;142.2000
434.8000;143.0000
434.8000;143.8000
435.6000;-0.2000
435.6000;0.6000
435.6000;1.4000
435.6000;2.2000
435.6000;3.0000
435.6000;139.8000
435.6000;140.6000
435.6000;141.4000
435.6000;142.2000
435.6000;143.0000
436.4000;-0.2000
436.4000;0.6000
436.4000;1.4000
436.4000;2.2000
436.4000;3.0000
436.4000;139.8000
436.4000;140.6000
436.4000;141.4000
436.4000;142.2000
436.4000;143.0000
437.2000;-0.2000
437.2000;0.6000
437.2000;1.4000
437.2000;2.2000
437.2000;3.0000
437.2000;139.8000
437.2000;140.6000
437.2000;141.4000
437.2000;142.2000
437.2000;143.0000
438.0000;-0.2000
438.0000;0.6000
438.0000;1.4000
438.0000;2.2000
438.0000;3.0000
438.0000;139.8000
438.0000;140.6000
438.0000;141.4000
438.0000;142.2000
438.0000;143.0000
438.8000;-1.0000
438.8000;-0.2000
438.8000;0.6000
438.8000;1.4000
438.8000;2.2000
438.8000;139.0000
438.8000;139.8000
438.8000;140.6000
438.8000;141.4000
438.8000;142.2000
439.6000;-1.0000
439.6000;-0.2000
439.6000;0.6000
439.6000;1.4000
439.6000;2.2000
439.6000;139.0000
439.6000;139.8000
439.6000;140.6000
439.6000;141.4000
439.6000;142.2000
440.4000;-1.0000
440.4000;-0.2000
440.4000;0.6000
440.4000;1.4000
440.4000;2.2000
440.4000;139.0000
440.4000;139.8000
440.4000;140.6000
440.4000;141.4000
440.4000;142.2000
441.2000;-1.0000
441.2000;-0.2000
441.2000;0.6000
441.2000;1.4000
441.2000;2.2000
441.2000;139.0000
441.2000;139.8000
441.2000;140.6000
441.2000;141.4000
441.2000;142.2000
442.0000;-1.0000
442.0000;-0.2000
442.0000;0.6000
442.0000;1.4000
442.0000;2.2000
442.0000;139.0000
442.0000;139.8000
442.0000;140.6000
442.0000;141.4000
442.0000;142.2000
442.8000;-1.0000
442.8000;-0.2000
442.8000;0.6000
442.8000;1.4000
442.8000;139.0000
442.8000;139.8000
442.8000;140.6000
442.8000;141.4000
443.6000;-1.8000
443.6000;-1.0000
443.6000;-0.2000
443.6000;0.6000
443.6000;1.4000
443.6000;138.2000
443.6000;139.0000
443.6000;139.8000
443.6000;140.6000
443.6000;141.4000
444.4000;-1.8000
444.4000;-1.0000
444.4000;-0.2000
444.4000;0.6000
444.4000;1.4000
444.4000;138.2000
444.4000;139.0000
444.4000;139.8000
444.4000;140.6000
444.4000;141.4000
445.2000;-1.8000
445.2000;-1.0000
445.2000;-0.2000
445.2000;0.6000
445.2000;1.4000
445.2000;138.2000
445.2000;139.0000
445.2000;139.8000
445.2000;140.6000
445.2000;141.4000
446.0000;-1.8000
446.0000;-1.0000
446.0000;-0.2000
446.0000;0.6000
446.0000;1.4000
446.0000;138.2000
446.0000;139.0000
446.0000;139.8000
446.0000;140.6000
446.0000;141.4000
446.8000;-1.8000
446.8000;-1.0000
446.8000;-0.2000
446.8000;0.6000
446.8000;1.4000
446.8000;138.2000
446.8000;139.0000
446.8000;139.8000
446.8000;140.6000
446.8000;141.4000
447.6000;-1.8000
447.6000;-1.0000
447.6000;-0.2000
447.6000;0.6000
447.6000;1.4000
447.6000;138.2000
447.6000;139.0000
447.6000;139.8000
447.6000;140.6000
447.6000;141.4000
448.4000;-1.8000
448.4000;-1.0000
448.4000;-0.2000
448.4000;0.6000
448.4000;1.4000
448.4000;138.2000
448.4000;139.0000
448.4000;139.8000
448.4000;140.6000
448.4000;141.4000
449.2000;-1.8000
449.2000;-1.0000
449.2000;-0.2000
449.2000;0.6000
449.2000;1.4000
449.2000;138.2000
449.2000;139.0000
449.2000;139.8000
449.2000;140.6000
449.2000;141.4000
450.0000;-1.8000
450.0000;-1.0000
450.0000;-0.2000
450.0000;0.6000
450.0000;1.4000
450.0000;138.2000
450.0000;139.0000
450.0000;139.8000
450.0000;140.6000
450.0000;141.4000
450.8000;-1.8000
450.8000;-1.0000
450.8000;-0.2000
450.8000;0.6000
450.8000;1.4000
450.8000;138.2000
450.8000;139.0000
450.8000;139.8000
450.8000;140.6000
450.8000;141.4000
451.6000;-1.8000
451.6000;-1.0000
451.6000;-0.2000
451.6000;0.6000
451.6000;1.4000
451.6000;138.2000
451.6000;139.0000
451.6000;139.8000
451.6000;140.6000
451.6000;141.4000
452.4000;-1.8000
452.4000;-1.0000
452.4000;-0.2000
452.4000;0.6000
452.4000;1.4000
452.4000;138.2000
452.4000;139.0000
452.4000;139.8000
452.4000;140.6000
452.4000;141.4000
453.2000;-1.0000
453.2000;-0.2000
453.2000;0.6000
453.2000;1.4000
453.2000;139.0000
453.2000;139.8000
453.2000;140.6000
453.2000;141.4000
454.0000;-1.0000
454.0000;-0.2000
454.0000;0.6000
454.0000;1.4000
454.0000;2.2000
454.0000;139.0000
454.0000;139.8000
454.0000;140.6000
454.0000;141.4000
454.0000;142.2000
454.8000;-1.0000
454.8000;-0.2000
454.8000;0.6000
454.8000;1.4000
454.8000;2.2000
454.8000;139.0000
454.8000;139.8000
454.8000;140.6000
454.8000;141.4000
454.8000;142.2000
455.6000;-1.0000
455.6000;-0.2000
455.6000;0.6000
455.6000;1.4000
455.6000;2.2000
455.6000;139.0000
455.6000;139.8000
455.6000;140.6000
455.6000;141.4000
455.6000;142.2000
456.4000;-1.0000
456.4000;-0.2000
456.4000;0.6000
456.4000;1.4000
456.4000;2.2000
456.4000;139.0000
456.4000;139.8000
456.4000;140.6000
456.4000;141.4000
456.4000;142.2000
457.2000;-1.0000
457.2000;-0.2000
457.2000;0.6000
457.2000;1.4000
457.2000;2.2000
457.2000;139.0000
457.2000;139.8000
457.2000;140.6000
457.2000;141.4000
457.2000;142.2000
458.0000;-0.2000
458.0000;0.6000
458.0000;1.4000
458.0000;2.2000
458.0000;3.0000
458.0000;139.8000
458.0000;140.6000
458.0000;141.4000
458.0000;142.2000
458.0000;143.0000
458.8000;-0.2000
458.8000;0.6000
458.8000;1.4000
458.8000;2.2000
458.8000;3.0000
458.8000;139.8000
458.8000;140.6000
458.8000;141.4000
458.8000;142.2000
458.8000;143.0000
459.6000;-0.2000
459.6000;0.6000
459.6000;1.4000
459.6000;2.2000
459.6000;3.0000
459.6000;139.8000
459.6000;140.6000
459.6000;141.4000
459.6000;142.2000
459.6000;143.0000
460.4000;-0.2000
460.4000;0.6000
460.4000;1.4000
460.4000;2.2000
460.4000;3.0000
460.4000;139.8000
460.4000;140.6000
460.4000;141.4000
460.4000;142.2000
460.4000;143.0000
461.2000;0.6000
461.2000;1.4000
461.2000;2.2000
461.2000;3.0000
461.2000;140.6000
461.2000;141.4000
461.2000;142.2000
461.2000;143.0000
462.0000;0.6000
462.0000;1.4000
462.0000;2.2000
462.0000;3.0000
462.0000;3.8000
462.0000;140.6000
462.0000;141.4000
462.0000;142.2000
462.0000;143.0000
462.0000;143.8000
462.8000;0.6000
462.8000;1.4000
462.8000;2.2000
462.8000;3.0000
462.8000;3.8000
462.8000;140.6000
462.8000;141.4000
462.8000;142.2000
462.8000;143.0000
462.8000;143.8000
463.6000;0.6000
463.6000;1.4000
463.6000;2.2000
463.6000;3.0000
463.6000;3.8000
463.6000;140.6000
463.6000;141.4000
463.6000;142.2000
463.6000;143.0000
463.6000;143.8000
464.4000;0.6000
464.4000;1.4000
464.4000;2.2000
464.4000;3.0000
464.4000;3.8000
464.4000;140.6000
464.4000;141.4000
464.4000;142.2000
464.4000;143.0000
464.4000;143.8000
465.2000;1.4000
465.2000;2.2000
465.2000;3.0000
465.2000;3.8000
465.2000;4.6000
465.2000;141.4000
465.2000;142.2000
465.2000;143.0000
465.2000;143.8000
465.2000;144.6000
466.0000;1.4000
466.0000;2.2000
466.0000;3.0000
466.0000;3.8000
466.0000;4.6000
466.0000;141.4000
466.0000;142.2000
466.0000;143.0000
466.0000;143.8000
466.0000;144.6000
466.8000;1.4000
466.8000;2.2000
466.8000;3.0000
466.8000;3.8000
466.8000;4.6000
466.8000;141.4000
466.8000;142.2000
466.8000;143.0000
466.8000;143.8000
466.8000;144.6000
467.6000;1.4000
467.6000;2.2000
467.6000;3.0000
467.6000;3.8000
467.6000;4.6000
467.6000;141.4000
467.6000;142.2000
467.6000;143.0000
467.6000;143.8000
467.6000;144.6000
468.4000;1.4000
468.4000;2.2000
468.4000;3.0000
468.4000;3.8000
468.4000;4.6000
468.4000;141.4000
468.4000;142.2000
468.4000;143.0000
468.4000;143.8000
468.4000;144.6000
469.2000;1.4000
469.2000;2.2000
469.2000;3.0000
469.2000;3.8000
469.2000;4.6000
469.2000;141.4000
469.2000;142.2000
469.2000;143.0000
469.2000;143.8000
469.2000;144.6000
470.0000;1.4000
470.0000;2.2000
470.0000;3.0000
470.0000;3.8000
470.0000;4.6000
470.0000;141.4000
470.0000;142.2000
470.0000;143.0000
470.0000;143.8000
470.0000;144.6000
470.8000;1.4000
470.8000;2.2000
470.8000;3.0000
470.8000;3.8000
470.8000;4.6000
470.8000;141.4000
470.8000;142.2000
470.8000;143.0000
470.8000;143.8000
470.8000;144.6000
471.6000;1.4000
471.6000;2.2000
471.6000;3.0000
471.6000;3.8000
471.6000;4.6000
471.6000;141.4000
471.6000;142.2000
471.6000;143.0000
471.6000;143.8000
471.6000;144.6000
472.4000;1.4000
472.4000;2.2000
472.4000;3.0000
472.4000;3.8000
472.4000;4.6000
472.4000;141.4000
472.4000;142.2000
472.4000;143.0000
472.4000;143.8000
472.4000;144.6000
473.2000;1.4000
473.2000;2.2000
473.2000;3.0000
473.2000;3.8000
473.2000;4.6000
473.2000;141.4000
473.2000;142.2000
473.2000;143.0000
473.2000;143.8000
473.2000;144.6000
474.0000;1.4000
474.0000;2.2000
474.0000;3.0000
474.0000;3.8000
474.0000;4.6000
474.0000;141.4000
474.0000;142.2000
474.0000;143.0000
474.0000;143.8000
474.0000;144.6000
474.8000;1.4000
474.8000;2.2000
474.8000;3.0000
474.8000;3.8000
474.8000;4.6000
474.8000;141.4000
474.8000;142.2000
474.8000;143.0000
474.8000;143.8000
474.8000;144.6000
475.6000;1.4000
475.6000;2.2000
475.6000;3.0000
475.6000;3.8000
475.6000;4.6000
475.6000;141.4000
475.6000;142.2000
475.6000;143.0000
475.6000;143.8000
475.6000;144.6000
476.4000;1.4000
476.4000;2.2000
476.4000;3.0000
476.4000;3.8000
476.4000;4.6000
476.4000;141.4000
476.4000;142.2000
476.4000;143.0000
476.4000;143.8000
476.4000;144.6000
477.2000;1.4000
477.2000;2.2000
477.2000;3.0000
477.2000;3.8000
477.2000;4.6000
477.2000;141.4000
477.2000;142.2000
477.2000;143.0000
477.2000;143.8000
477.2000;144.6000
478.0000;1.4000
478.0000;2.2000
478.0000;3.0000
478.0000;3.8000
478.0000;4.6000
478.0000;141.4000
478.0000;142.2000
478.0000;143.0000
478.0000;143.8000
478.0000;144.6000
478.8000;1.4000
478.8000;2.2000
478.8000;3.0000
478.8000;3.8000
478.8000;4.6000
478.8000;141.4000
478.8000;142.2000
478.8000;143.0000
478.8000;143.8000
478.8000;144.6000
479.6000;1.4000
479.6000;2.2000
479.6000;3.0000
479.6000;3.8000
479.6000;4.6000
479.6000;141.4000
479.6000;142.2000
479.6000;143.0000
479.6000;143.8000
479.6000;144.6000
480.4000;1.4000
480.4000;2.2000
480.4000;3.0000
480.4000;3.8000
480.4000;4.6000
480.4000;141.4000
480.4000;142.2000
480.4000;143.0000
480.4000;143.8000
480.4000;144.6000
481.2000;0.6000
481.2000;1.4000
481.2000;2.2000
481.2000;3.0000
481.2000;3.8000
481.2000;140.6000
481.2000;141.4000
481.2000;142.2000
481.2000;143.0000
481.2000;143.8000
482.0000;0.6000
482.0000;1.4000
482.0000;2.2000
482.0000;3.0000
482.0000;3.8000
482.0000;140.6000
482.0000;141.4000
482.0000;142.2000
482.0000;143.0000
482.0000;143.8000
482.8000;0.6000
482.8000;1.4000
482.8000;2.2000
482.8000;3.0000
482.8000;3.8000
482.8000;140.6000
482.8000;141.4000
482.8000;142.2000
482.8000;143.0000
482.8000;143.8000
483.6000;0.6000
483.6000;1.4000
483.6000;2.2000
483.6000;3.0000
483.6000;3.8000
483.6000;140.6000
483.6000;141.4000
483.6000;142.2000
483.6000;143.0000
483.6000;143.8000
484.4000;-0.2000
484.4000;0.6000
484.4000;1.4000
484.4000;2.2000
484.4000;3.0000
484.4000;139.8000
484.4000;140.6000
484.4000;141.4000
484.4000;142.2000
484.4000;143.0000
485.2000;-0.2000
485.2000;0.6000
485.2000;1.4000
485.2000;2.2000
485.2000;3.0000
485.2000;139.8000
485.2000;140.6000
485.2000;141.4000
485.2000;142.2000
485.2000;143.0000
486.0000;-0.2000
486.0000;0.6000
486.0000;1.4000
486.0000;2.2000
486.0000;3.0000
486.0000;139.8000
486.0000;140.6000
486.0000;141.4000
486.0000;142.2000
486.0000;143.0000
486.8000;-0.2000
486.8000;0.6000
486.8000;1.4000
486.8000;2.2000
486.8000;3.0000
486.8000;139.8000
486.8000;140.6000
486.8000;141.4000
486.8000;142.2000
486.8000;143.0000
487.6000;-1.0000
487.6000;-0.2000
487.6000;0.6000
487.6000;1.4000
487.6000;2.2000
487.6000;139.0000
487.6000;139.8000
487.6000;140.6000
487.6000;141.4000
487.6000;142.2000
488.4000;-1.0000
488.4000;-0.2000
488.4000;0.6000
488.4000;1.4000
488.4000;2.2000
488.4000;139.0000
488.4000;139.8000
488.4000;140.6000
488.4000;141.4000
488.4000;142.2000
489.2000;-1.0000
489.2000;-0.2000
489.2000;0.6000
489.2000;1.4000
489.2000;2.2000
489.2000;139.0000
489.2000;139.8000
489.2000;140.6000
489.2000;141.4000
489.2000;142.2000
490.0000;-1.0000
490.0000;-0.2000
490.0000;0.6000
490.0000;1.4000
490.0000;2.2000
490.0000;139.0000
490.0000;139.8000
490.0000;140.6000
490.0000;141.4000
490.0000;142.2000
490.8000;-1.8000
490.8000;-1.0000
490.8000;-0.2000
490.8000;0.6000
490.8000;1.4000
490.8000;138.2000
490.8000;139.0000
490.8000;139.8000
490.8000;140.6000
490.8000;141.4000
491.6000;-1.8000
491.6000;-1.0000
491.6000;-0.2000
491.6000;0.6000
491.6000;1.4000
491.6000;138.2000
491.6000;139.0000
491.6000;139.8000
491.6000;140.6000
491.6000;141.4000
492.4000;-1.8000
492.4000;-1.0000
492.4000;-0.2000
492.4000;0.6000
492.4000;1.4000
492.4000;138.2000
492.4000;139.0000
492.4000;139.8000
492.4000;140.6000
492.4000;141.4000
493.2000;-1.8000
493.2000;-1.0000
493.2000;-0.2000
493.2000;0.6000
493.2000;1.4000
493.2000;138.2000
493.2000;139.0000
493.2000;139.8000
493.2000;140.6000
493.2000;141.4000
494.0000;-1.8000
494.0000;-1.0000
494.0000;-0.2000
494.0000;0.6000
494.0000;1.4000
494.0000;138.2000
494.0000;139.0000
494.0000;139.8000
494.0000;140.6000
494.0000;141.4000
494.8000;-1.8000
494.8000;-1.0000
494.8000;-0.2000
494.8000;0.6000
494.8000;1.4000
494.8000;138.2000
494.8000;139.0000
494.8000;139.8000
494.8000;140.6000
494.8000;141.4000
495.6000;-1.8000
495.6000;-1.0000
495.6000;-0.2000
495.6000;0.6000
495.6000;1.4000
495.6000;138.2000
495.6000;139.0000
495.6000;139.8000
495.6000;140.6000
495.6000;141.4000
496.4000;-1.8000
496.4000;-1.0000
496.4000;-0.2000
496.4000;0.6000
496.4000;1.4000
496.4000;138.2000
496.4000;139.0000
496.4000;139.8000
496.4000;140.6000
496.4000;141.4000
497.2000;-1.8000
497.2000;-1.0000
497.2000;-0.2000
497.2000;0.6000
497.2000;1.4000
497.2000;138.2000
497.2000;139.0000
497.2000;139.8000
497.2000;140.6000
497.2000;141.4000
498.0000;-1.8000
498.0000;-1.0000
498.0000;-0.2000
498.0000;0.6000
498.0000;1.4000
498.0000;138.2000
498.0000;139.0000
498.0000;139.8000
498.0000;140.6000
498.0000;141.4000
498.8000;-1.8000
498.8000;-1.0000
498.8000;-0.2000
498.8000;0.6000
498.8000;1.4000
498.8000;138.2000
498.8000;139.0000
498.8000;139.8000
498.8000;140.6000
498.8000;141.4000
499.6000;-1.8000
499.6000;-1.0000
499.6000;-0.2000
499.6000;0.6000
499.6000;1.4000
499.6000;138.2000
499.6000;139.0000
499.6000;139.8000
499.6000;140.6000
499.6000;141.4000
500.4000;-1.8000
500.4000;-1.0000
500.4000;-0.2000
500.4000;0.6000
500.4000;1.4000
500.4000;138.2000
500.4000;139.0000
500.4000;139.8000
500.4000;140.6000
500.4000;141.4000
501.2000;-1.8000
501.2000;-1.0000
501.2000;-0.2000
501.2000;0.6000
501.2000;1.4000
501.2000;138.2000
501.2000;139.0000
501.2000;139.8000
501.2000;140.6000
501.2000;141.4000
502.0000;-1.8000
502.0000;-1.0000
502.0000;-0.2000
502.0000;0.6000
502.0000;1.4000
502.0000;138.2000
502.0000;139.0000
502.0000;139.8000
502.0000;140.6000
502.0000;141.4000
502.8000;-1.8000
502.8000;-1.0000
502.8000;-0.2000
502.8000;0.6000
502.8000;1.4000
502.8000;138.2000
502.8000;139.0000
502.8000;139.8000
502.8000;140.6000
502.8000;141.4000
503.6000;-1.8000
503.6000;-1.0000
503.6000;-0.2000
503.6000;0.6000
503.6000;1.4000
503.6000;138.2000
503.6000;139.0000
503.6000;139.8000
503.6000;140.6000
503.6000;141.4000
504.4000;-1.8000
504.4000;-1.0000
504.4000;-0.2000
504.4000;0.6000
504.4000;1.4000
504.4000;138.2000
504.4000;139.0000
504.4000;139.8000
504.4000;140.6000
504.4000;141.4000
505.2000;-1.8000
505.2000;-1.0000
505.2000;-0.2000
505.2000;0.6000
505.2000;1.4000
505.2000;138.2000
505.2000;139.0000
505.2000;139.8000
505.2000;140.6000
505.2000;141.4000
506.0000;-1.8000
506.0000;-1.0000
506.0000;-0.2000
506.0000;0.6000
506.0000;1.4000
506.0000;138.2000
506.0000;139.0000
506.0000;139.8000
506.0000;140.6000
506.0000;141.4000
506.8000;-1.8000
506.8000;-1.0000
506.8000;-0.2000
506.8000;0.6000
506.8000;1.4000
506.8000;138.2000
506.8000;139.0000
506.8000;139.8000
506.8000;140.6000
506.8000;141.4000
507.6000;-1.8000
507.6000;-1.0000
507.6000;-0.2000
507.6000;0.6000
507.6000;1.4000
507.6000;138.2000
507.6000;139.0000
507.6000;139.8000
507.6000;140.6000
507.6000;141.4000
508.4000;-1.8000
508.4000;-1.0000
508.4000;-0.2000
508.4000;0.6000
508.4000;1.4000
508.4000;138.2000
508.4000;139.0000
508.4000;139.8000
508.4000;140.6000
508.4000;141.4000
509.2000;-1.8000
509.2000;-1.0000
509.2000;-0.2000
509.2000;0.6000
509.2000;1.4000
509.2000;138.2000
509.2000;139.0000
509.2000;139.8000
509.2000;140.6000
509.2000;141.4000
510.0000;-1.8000
510.0000;-1.0000
510.0000;-0.2000
510.0000;0.6000
510.0000;1.4000
510.0000;138.2000
510.0000;139.0000
510.0000;139.8000
510.0000;140.6000
510.0000;141.4000
510.8000;-1.8000
510.8000;-1.0000
510.8000;-0.2000
510.8000;0.6000
510.8000;1.4000
510.8000;138.2000
510.8000;139.0000
510.8000;139.8000
510.8000;140.6000
510.8000;141.4000
511.6000;-1.8000
511.6000;-1.0000
511.6000;-0.2000
511.6000;0.6000
511.6000;1.4000
511.6000;138.2000
511.6000;139.0000
511.6000;139.8000
511.6000;140.6000
511.6000;141.4000
512.4000;-1.8000
512.4000;-1.0000
512.4000;-0.2000
512.4000;0.6000
512.4000;1.4000
512.4000;138.2000
512.4000;139.0000
512.4000;139.8000
512.4000;140.6000
512.4000;141.4000
513.2000;-1.8000
513.2000;-1.0000
513.2000;-0.2000
513.2000;0.6000
513.2000;1.4000
513.2000;138.2000
513.2000;139.0000
513.2000;139.8000
513.2000;140.6000
513.2000;141.4000
514.0000;-1.8000
514.0000;-1.0000
514.0000;-0.2000
514.0000;0.6000
514.0000;1.4000
514.0000;138.2000
514.0000;139.0000
514.0000;139.8000
514.0000;140.6000
514.0000;141.4000
514.8000;-1.8000
514.8000;-1.0000
514.8000;-0.2000
514.8000;0.6000
514.8000;1.4000
514.8000;138.2000
514.8000;139.0000
514.8000;139.8000
514.8000;140.6000
514.8000;141.4000
515.6000;-1.8000
515.6000;-1.0000
515.6000;-0.2000
515.6000;0.6000
515.6000;1.4000
515.6000;138.2000
515.6000;139.0000
515.6000;139.8000
515.6000;140.6000
515.6000;141.4000
516.4000;-1.8000
516.4000;-1.0000
516.4000;-0.2000
516.4000;0.6000
516.4000;1.4000
516.4000;138.2000
516.4000;139.0000
516.4000;139.8000
516.4000;140.6000
516.4000;141.4000
517.2000;-1.8000
517.2000;-1.0000
517.2000;-0.2000
517.2000;0.6000
517.2000;1.4000
517.2000;138.2000
517.2000;139.0000
517.2000;139.8000
517.2000;140.6000
517.2000;141.4000
518.0000;-1.8000
518.0000;-1.0000
518.0000;-0.2000
518.0000;0.6000
518.0000;1.4000
518.0000;138.2000
518.0000;139.0000
518.0000;139.8000
518.0000;140.6000
518.0000;141.4000
518.8000;-1.8000
518.8000;-1.0000
518.8000;-0.2000
518.8000;0.6000
518.8000;1.4000
518.8000;138.2000
518.8000;139.0000
518.8000;139.8000
518.8000;140.6000
518.8000;141.4000
519.6000;-1.0000
519.6000;-0.2000
519.6000;0.6000
519.6000;1.4000
519.6000;138.2000
519.6000;139.0000
519.6000;139.8000
519.6000;140.6000
519.6000;141.4000
520.4000;-1.0000
520.4000;-0.2000
520.4000;0.6000
520.4000;1.4000
520.4000;138.2000
520.4000;139.0000
520.4000;139.8000
520.4000;140.6000
520.4000;141.4000
521.2000;-1.0000
521.2000;-0.2000
521.2000;0.6000
521.2000;1.4000
521.2000;2.2000
521.2000;138.2000
521.2000;139.0000
521.2000;139.8000
521.2000;140.6000
521.2000;141.4000
522.0000;-1.0000
522.0000;-0.2000
522.0000;0.6000
522.0000;1.4000
522.0000;2.2000
522.0000;138.2000
522.0000;139.0000
522.0000;139.8000
522.0000;140.6000
522.0000;141.4000
522.8000;-1.0000
522.8000;-0.2000
522.8000;0.6000
522.8000;1.4000
522.8000;2.2000
522.8000;138.2000
522.8000;139.0000
522.8000;139.8000
522.8000;140.6000
522.8000;141.4000
523.6000;-1.0000
523.6000;-0.2000
523.6000;0.6000
523.6000;1.4000
523.6000;2.2000
523.6000;138.2000
523.6000;139.0000
523.6000;139.8000
523.6000;140.6000
524.4000;-1.0000
524.4000;-0.2000
524.4000;0.6000
524.4000;1.4000
524.4000;2.2000
524.4000;137.4000
524.4000;138.2000
524.4000;139.0000
524.4000;139.8000
524.4000;140.6000
525.2000;-1.0000
525.2000;-0.2000
525.2000;0.6000
525.2000;1.4000
525.2000;2.2000
525.2000;137.4000
525.2000;138.2000
525.2000;139.0000
525.2000;139.8000
525.2000;140.6000
526.0000;-1.0000
526.0000;-0.2000
526.0000;0.6000
526.0000;1.4000
526.0000;2.2000
526.0000;137.4000
526.0000;138.2000
526.0000;139.0000
526.0000;139.8000
526.0000;140.6000
526.8000;-0.2000
526.8000;0.6000
526.8000;1.4000
526.8000;2.2000
526.8000;3.0000
526.8000;137.4000
526.8000;138.2000
526.8000;139.0000
526.8000;139.8000
526.8000;140.6000
527.6000;-0.2000
527.6000;0.6000
527.6000;1.4000
527.6000;2.2000
527.6000;3.0000
527.6000;137.4000
527.6000;138.2000
527.6000;139.0000
527.6000;139.8000
527.6000;140.6000
528.4000;-0.2000
528.4000;0.6000
528.4000;1.4000
528.4000;2.2000
528.4000;3.0000
528.4000;137.4000
528.4000;138.2000
528.4000;139.0000
528.4000;139.8000
528.4000;140.6000
529.2000;-0.2000
529.2000;0.6000
529.2000;1.4000
529.2000;2.2000
529.2000;3.0000
529.2000;136.6000
529.2000;137.4000
529.2000;138.2000
529.2000;139.0000
529.2000;139.8000
530.0000;-0.2000
530.0000;0.6000
530.0000;1.4000
530.0000;2.2000
530.0000;3.0000
530.0000;136.6000
530.0000;137.4000
530.0000;138.2000
530.0000;139.0000
530.0000;139.8000
530.8000;0.6000
530.8000;1.4000
530.8000;2.2000
530.8000;3.0000
530.8000;3.8000
530.8000;136.6000
530.8000;137.4000
530.8000;138.2000
530.8000;139.0000
530.8000;139.8000
531.6000;0.6000
531.6000;1.4000
531.6000;2.2000
531.6000;3.0000
531.6000;3.8000
531.6000;136.6000
531.6000;137.4000
531.6000;138.2000
531.6000;139.0000
531.6000;139.8000
532.4000;0.6000
532.4000;1.4000
532.4000;2.2000
532.4000;3.0000
532.4000;3.8000
532.4000;135.8000
532.4000;136.6000
532.4000;137.4000
532.4000;138.2000
532.4000;139.0000
533.2000;0.6000
533.2000;1.4000
533.2000;2.2000
533.2000;3.0000
533.2000;3.8000
533.2000;135.8000
533.2000;136.6000
533.2000;137.4000
533.2000;138.2000
533.2000;139.0000
534.0000;1.4000
534.0000;2.2000
534.0000;3.0000
534.0000;3.8000
534.0000;4.6000
534.0000;135.8000
534.0000;136.6000
534.0000;137.4000
534.0000;138.2000
534.0000;139.0000
534.8000;1.4000
534.8000;2.2000
534.8000;3.0000
534.8000;3.8000
534.8000;4.6000
534.8000;135.8000
534.8000;136.6000
534.8000;137.4000
534.8000;138.2000
534.8000;139.0000
535.6000;1.4000
535.6000;2.2000
535.6000;3.0000
535.6000;3.8000
535.6000;4.6000
535.6000;135.0000
535.6000;135.8000
535.6000;136.6000
535.6000;137.4000
535.6000;138.2000
536.4000;2.2000
536.4000;3.0000
536.4000;3.8000
536.4000;4.6000
536.4000;5.4000
536.4000;135.0000
536.4000;135.8000
536.4000;136.6000
536.4000;137.4000
536.4000;138.2000
537.2000;2.2000
537.2000;3.0000
537.2000;3.8000
537.2000;4.6000
537.2000;5.4000
537.2000;135.0000
537.2000;135.8000
537.2000;136.6000
537.2000;137.4000
